B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GNDVI,NDVI,PSRI,SAVI,Top,Landcover
0.1196,8.5E-4,0.01145,0.0071,0.0893,0.07655,0.04935,0.0425,0.0356,0.03735,0.02935,0.03095,0.0078,-0.06998326512688514,-0.42418605,-0.22914073,-0.87883675,-0.047561607004208244,0.14957544,Water
0.11475,8.5E-4,0.01205,0.00625,0.0874,0.0742,0.04385,0.0374,0.0324,0.03455,0.0286,0.029,0.007,-0.05831762924970474,-0.4379845,-0.20384353,-1.0465516,-0.0388845294036217,0.16239893,Water
0.11465,0.001,0.01425,0.00675,0.0885,0.0752,0.0476,0.04175,0.035,0.0386,0.0308,0.0328,0.00845,-0.05651875381633839,-0.39259258,-0.18407962,-0.8414633,-0.038249485450697125,0.18949468,Water
0.11485,8.0E-4,0.01085,0.0069,0.08855,0.07415,0.0484,0.04155,0.03255,0.034,0.02695,0.02755,0.0072,-0.07972316521636691,-0.45821044,-0.2745227,-0.93466437,-0.05430158613928371,0.146325,Water
0.12155,9.0E-4,0.0115,0.0063,0.0949,0.07925,0.0485,0.0417,0.0387,0.03915,0.0317,0.0328,0.0082,-0.06412874965392477,-0.4145471,-0.19311194,-0.93749994,-0.0405126472387662,0.14511041,Water
0.11415,9.0E-4,0.0124,0.0071,0.08775,0.0743,0.04445,0.0389,0.0328,0.0365,0.0285,0.0311,0.00775,-0.052174936714832656,-0.40986717,-0.17670418,-0.95980704,-0.03479280850231443,0.166891,Water
0.1149,9.0E-4,0.0139,0.007,0.0893,0.0827,0.0541,0.0443,0.0353,0.0386,0.0317,0.0336,0.0077,-0.07444259035188504,-0.42218402,-0.23375143,-0.8511905,-0.052322615186505675,0.16807738,Water
0.1142,8.0E-4,0.0133,0.0055,0.0878,0.0753,0.0472,0.0407,0.0343,0.0355,0.028,0.0284,0.0066,-0.07196448497173023,-0.45226616,-0.24867727,-0.98943657,-0.04899235978299576,0.17662682,Water
0.1274,0.001,0.0154,0.00775,0.1054,0.09855,0.0762,0.0794,0.053,0.0562,0.0447,0.0425,0.0087,-0.11879583139373452,-0.3973768,-0.28390902,-0.5258823,-0.08170357302183427,0.15626585,Water
0.1092,9.5E-4,0.01835,0.0088,0.07795,0.05495,0.0375,0.038,0.03775,0.041,0.0345,0.0393,0.01155,0.0066208001541516815,-0.16604775,0.02343746,-0.4440203,0.004680990661902386,0.33393994,Water
0.1152,8.0E-4,0.0099,0.00565,0.0874,0.07435,0.04815,0.0407,0.0321,0.03375,0.0267,0.02755,0.00685,-0.07791814022151203,-0.4592738,-0.2721268,-0.9509982,-0.05367378461773086,0.133154,Water
0.12015,7.0E-4,0.0109,0.0063,0.0914,0.0796,0.051,0.04135,0.0345,0.03495,0.02885,0.0287,0.00705,-0.0858749188532144,-0.46999076,-0.27979925,-0.9965157,-0.05770225828968426,0.13693468,Water
0.1267,9.0E-4,0.0095,0.0054,0.1033,0.0996,0.0648,0.053,0.036,0.0369,0.0293,0.0291,0.0078,-0.13877011302622372,-0.5477855,-0.38019168,-1.1958762,-0.09016669642173543,0.09538152,Water
0.1236,9.0E-4,0.008,0.004,0.099,0.0893,0.0521,0.043,0.0331,0.0341,0.0268,0.0265,0.0068,-0.10727455347445529,-0.54231435,-0.32569975,-1.4037737,-0.066367091452455,0.08958567,Water
0.14675,9.5E-4,0.0149,0.0078,0.14185,0.1796,0.16475,0.1325,0.0647,0.0686,0.05265,0.04785,0.0083,-0.30052184364677054,-0.5792482,-0.54985887,-0.31034493,-0.24607071396684058,0.08296214,Water
0.14475,0.0011,0.0184,0.00995,0.1398,0.1746,0.1642,0.13005,0.06615,0.0709,0.0542,0.0504,0.01215,-0.2882180006114065,-0.552,-0.5302889,-0.20634945,-0.2388748825583455,0.10538373,Water
0.14355,9.0E-4,0.0162,0.0071,0.13625,0.17,0.1646,0.12995,0.06605,0.0696,0.05345,0.0491,0.008,-0.28453182330783744,-0.5518028,-0.5404773,-0.109979674,-0.24274905284220155,0.09529412,Water
0.14835,9.0E-4,0.0169,0.0084,0.1446,0.1797,0.1662,0.13275,0.0655,0.06825,0.05265,0.0471,0.00845,-0.3102208867481497,-0.58465606,-0.5583685,-0.2866243,-0.250455623425741,0.094045624,Water
0.14615,9.0E-4,0.01335,0.00665,0.14105,0.179,0.16615,0.1321,0.06465,0.06755,0.05215,0.0467,0.0078,-0.3029495968145613,-0.58617634,-0.56119335,-0.27516064,-0.2513502184869551,0.074581005,Water
0.1447,9.0E-4,0.01275,0.00635,0.1404,0.17805,0.1677,0.1326,0.06375,0.0682,0.05165,0.0468,0.00865,-0.30225001521688105,-0.5837225,-0.56363636,-0.22115393,-0.2538138461518489,0.0716091,Water
0.1468,9.0E-4,0.01255,0.0049,0.1419,0.1781,0.1642,0.1352,0.0673,0.0706,0.05395,0.04765,0.008,-0.3008207792753233,-0.57785165,-0.55015343,-0.29171064,-0.2455924623840528,0.07046603,Water
0.14685,8.0E-4,0.01485,0.00755,0.1394,0.1769,0.1667,0.13235,0.06755,0.07205,0.0547,0.04995,0.00855,-0.2905240791379148,-0.5596209,-0.5388876,-0.20420408,-0.24436615798793593,0.08394573,Water
0.14455,9.0E-4,0.01405,0.00665,0.1397,0.17785,0.1651,0.13395,0.06785,0.07205,0.05525,0.05035,0.0085,-0.28883909319967116,-0.5587204,-0.5326062,-0.2532274,-0.24058284014479506,0.07899916,Water
0.1456,8.5E-4,0.01335,0.0069,0.14145,0.17825,0.1687,0.14015,0.06945,0.0732,0.0556,0.0475,0.0084,-0.30335644822954855,-0.57918054,-0.56059206,-0.20105274,-0.25383970178702414,0.07489481,Water
0.14675,8.0E-4,0.0125,0.0064,0.1396,0.17875,0.1657,0.1368,0.0704,0.07325,0.0569,0.0485,0.00825,-0.2942653258495897,-0.5731573,-0.54715216,-0.26907194,-0.2461495406000411,0.06993008,Water
0.1502,8.0E-4,0.0146,0.00745,0.14545,0.1849,0.17195,0.1433,0.0719,0.07765,0.06225,0.0525,0.00925,-0.3006317105174073,-0.5577085,-0.5321898,-0.24666673,-0.2473255570265483,0.0789616,Water
0.14735,9.0E-4,0.01345,0.00655,0.1442,0.18325,0.1736,0.139,0.07385,0.0809,0.05925,0.055,0.00905,-0.2920894463634588,-0.5383001,-0.51881015,-0.17545441,-0.24416690151266113,0.073397,Water
0.14805,9.0E-4,0.0186,0.0088,0.1438,0.1818,0.17305,0.1445,0.0779,0.0822,0.0617,0.0564,0.0105,-0.28697599832999066,-0.52644837,-0.50838965,-0.1551417,-0.2398725063638652,0.10231023,Water
0.14815,8.5E-4,0.01565,0.00725,0.14135,0.17745,0.16775,0.1368,0.07315,0.08015,0.0614,0.05635,0.0084,-0.2777431524261995,-0.51796407,-0.49709952,-0.17213842,-0.2307692319564734,0.088193856,Water
0.14885,8.0E-4,0.02055,0.01025,0.1498,0.1861,0.20885,0.1823,0.1114,0.1192,0.09135,0.0827,0.0124,-0.26014600655565073,-0.38467264,-0.43268737,0.27509058,-0.2390562778580227,0.110424496,Water
0.13675,8.0E-4,0.01175,0.00545,0.12815,0.1527,0.11815,0.0887,0.04855,0.05335,0.04085,0.03855,0.0074,-0.25307602283527,-0.59686273,-0.507977,-0.89623874,-0.18181818671736888,0.076948255,Water
0.15205,9.0E-4,0.0185,0.0109,0.15105,0.19475,0.21755,0.19865,0.1206,0.12885,0.0972,0.0834,0.0093,-0.2670555116490787,-0.40032354,-0.4457551,0.27338126,-0.2512328945827074,0.094993584,Water
0.15,9.0E-4,0.01785,0.0103,0.14645,0.1896,0.2102,0.18025,0.0994,0.1104,0.0827,0.07095,0.0132,-0.2821624600438818,-0.45538285,-0.4952872,0.2903452,-0.26739421811290276,0.094145566,Water
0.12265,9.0E-4,0.049,0.02035,0.14255,0.18025,0.21395,0.2084,0.17495,0.1964,0.1608,0.1554,0.0301,-0.10684502327367443,-0.07403549,-0.15852173,0.21685965,-0.1010237552983669,0.27184466,Water
0.1359,0.001,0.0773,0.04095,0.1478,0.1898,0.2239,0.21655,0.1836,0.20335,0.16645,0.1621,0.0294,-0.1105941322109058,-0.078715526,-0.16010363,0.21036404,-0.10462754379722015,0.40727082,Water
0.13425,9.5E-4,0.0298,0.0141,0.14485,0.1875,0.22155,0.2046,0.1529,0.16925,0.1339,0.12335,0.01785,-0.17968564147885566,-0.20636962,-0.2847202,0.2760438,-0.17434015911685233,0.15893333,Water
0.126,9.0E-4,0.04365,0.01805,0.1288,0.1595,0.18175,0.1785,0.1566,0.18375,0.14495,0.1514,0.0309,-0.05946782776835852,-0.026053403,-0.091100104,0.14696167,-0.054642020684382085,0.27366772,Water
0.12125,0.001,0.03785,0.01535,0.1345,0.16365,0.19085,0.1869,0.15195,0.1668,0.13745,0.12515,0.0345,-0.1302021543546442,-0.13331029,-0.20791142,0.21733919,-0.12077207627575716,0.23128627,Water
0.1353,0.001,0.0261,0.01175,0.1472,0.19195,0.2308,0.22735,0.1702,0.189,0.1511,0.1322,0.02725,-0.17445152244916626,-0.18432821,-0.27162534,0.29387298,-0.17137890993603552,0.13597292,Water
0.1262,9.5E-4,0.03835,0.017,0.14235,0.1857,0.22335,0.21505,0.1602,0.1752,0.14815,0.13965,0.0303,-0.1481809353047745,-0.14153987,-0.23057851,0.2696026,-0.14548088187937658,0.2065159,Water
0.12485,9.5E-4,0.04995,0.02305,0.1473,0.1911,0.22485,0.2196,0.1724,0.1888,0.15985,0.1509,0.03445,-0.13250312601325762,-0.11754384,-0.19680637,0.22365803,-0.1266628470690135,0.26138148,Water
0.12465,9.0E-4,0.0489,0.02045,0.13535,0.16995,0.1948,0.19475,0.1779,0.20545,0.1672,0.1764,0.03205,-0.03458451309378304,0.018622816,-0.04956896,0.14087307,-0.031680437897093836,0.2877317,Water
0.13515,0.001,0.0806,0.03935,0.13715,0.17175,0.19945,0.188,0.18435,0.20835,0.17685,0.1857,0.0298,-0.025391963343038143,0.039026454,-0.03570038,0.14916536,-0.023301138419085703,0.46928677,Water
0.13665,9.5E-4,0.0679,0.04085,0.13775,0.17515,0.20565,0.207,0.1702,0.19285,0.15515,0.15565,0.02905,-0.0921540011219827,-0.05894801,-0.13838914,0.19595242,-0.08707766743629183,0.38766772,Water
0.13095,0.001,0.0449,0.0183,0.1468,0.1953,0.23345,0.22635,0.1739,0.19335,0.1548,0.14855,0.03015,-0.14655617394359757,-0.13596043,-0.22225128,0.25681585,-0.14438774118973913,0.22990271,Water
0.14125,9.0E-4,0.02995,0.0114,0.14785,0.1926,0.2353,0.23395,0.1802,0.1977,0.15695,0.14405,0.0252,-0.1576564967967047,-0.14421505,-0.24054304,0.2964249,-0.15565474788425035,0.15550365,Water
0.12935,0.001,0.0401,0.0171,0.14805,0.18805,0.22675,0.22245,0.1872,0.20695,0.1691,0.16025,0.0317,-0.11787646263352268,-0.079816274,-0.17183465,0.24149767,-0.11245773706428845,0.21324116,Water
0.125,9.0E-4,0.0433,0.0174,0.1393,0.1737,0.2073,0.196,0.1595,0.1941,0.1568,0.1465,0.0326,-0.11296495853935112,-0.0849469,-0.17184849,0.22935155,-0.10681658477223868,0.24928036,Water
0.12385,0.001,0.0443,0.01795,0.14885,0.18885,0.22995,0.2223,0.19065,0.21335,0.16545,0.169,0.0351,-0.10638297042275728,-0.055470172,-0.15277603,0.24319524,-0.10170197965893274,0.23457772,Water
0.13695,9.0E-4,0.0448,0.0189,0.1513,0.1872,0.22545,0.2201,0.1919,0.2107,0.1672,0.16155,0.02605,-0.11580281778640002,-0.07354837,-0.16511627,0.2367688,-0.10806086971509819,0.23931624,Water
0.12935,0.001,0.0486,0.02225,0.14555,0.1828,0.21665,0.20815,0.19105,0.2193,0.18115,0.1756,0.03275,-0.07415768651969747,-0.020089252,-0.10465261,0.19276763,-0.0690109055957956,0.26586434,Water
0.14425,7.0E-4,0.0107,0.0062,0.1387,0.17205,0.1488,0.1166,0.05985,0.0672,0.0502,0.0474,0.0077,-0.28168229645830695,-0.5680109,-0.51681954,-0.4905063,-0.21847170099713586,0.062191226,Water
0.1467,7.0E-4,0.0127,0.0051,0.1382,0.1743,0.1537,0.1221,0.0648,0.0715,0.0564,0.0558,0.0084,-0.2599575134087111,-0.5149935,-0.4673031,-0.36917573,-0.2069767373969175,0.07286288,Water
0.1449,8.0E-4,0.01285,0.0062,0.1404,0.17265,0.15485,0.1215,0.0638,0.0708,0.0543,0.05095,0.0089,-0.28018987701193204,-0.5442755,-0.5048591,-0.3493619,-0.2208132769978801,0.07442804,Water
0.1442,7.0E-4,0.01335,0.00705,0.14105,0.1708,0.15335,0.1231,0.0673,0.07195,0.0557,0.05075,0.01015,-0.28094963399775225,-0.54186416,-0.5026948,-0.34384248,-0.2185769022698256,0.07816159,Water
0.11655,8.0E-4,0.0072,0.0044,0.0859,0.07145,0.0425,0.0332,0.02835,0.02845,0.0234,0.02335,0.00625,-0.07550071065743995,-0.507384,-0.29081246,-1.2398287,-0.05076433693786194,0.100769766,Water
0.11275,7.0E-4,0.0082,0.00515,0.0878,0.07805,0.05285,0.04305,0.03195,0.0323,0.02495,0.0251,0.0056,-0.10146994773014872,-0.5133301,-0.35599744,-1.0039841,-0.07202180202698076,0.10506085,Water
0.1156,8.0E-4,0.0116,0.0086,0.0907,0.0794,0.0488,0.0405,0.0314,0.0329,0.0248,0.0251,0.0063,-0.09291930998310162,-0.51961726,-0.32070366,-1.2191236,-0.06194458673840273,0.14609571,Water
0.1229,9.0E-4,0.0194,0.0126,0.1019,0.1029,0.0885,0.07465,0.0514,0.05655,0.04455,0.0433,0.00825,-0.1394975613019479,-0.40766075,-0.34294388,-0.33256346,-0.10731244414828446,0.18853256,Water
0.113,7.0E-4,0.0075,0.0044,0.0876,0.0793,0.0569,0.0472,0.0308,0.0321,0.0244,0.0242,0.0056,-0.11536832841095741,-0.53236717,-0.4032059,-0.92561996,-0.08440887601734451,0.09457755,Water
0.11375,7.0E-4,0.0079,0.00585,0.08665,0.08065,0.05585,0.04575,0.03045,0.03155,0.0237,0.02345,0.0058,-0.11429780525377767,-0.5494717,-0.40857503,-1.0575694,-0.08389435269622901,0.09795412,Water
0.1165,8.0E-4,0.01585,0.01145,0.09585,0.0855,0.0615,0.05265,0.04065,0.04255,0.03315,0.0324,0.0062,-0.1065895016402575,-0.45038167,-0.30990416,-0.7407407,-0.07349722360808095,0.18538012,Water
0.1327,0.00125,0.3113,0.22925,0.11515,0.11915,0.147,0.16875,0.2075,0.23615,0.2252,0.2617,0.04285,0.2240103162608503,0.37429437,0.28064597,0.10641957,0.18933642113859334,2.6126733,Urban
0.13855,0.0013,0.31465,0.2497,0.12525,0.13135,0.17325,0.1845,0.21,0.2306,0.2077,0.2396,0.0408,0.12381271418106934,0.29181832,0.16071212,0.17487483,0.10902667071953435,2.3955083,Urban
0.14805,0.0014,0.3193,0.27085,0.1287,0.13135,0.16025,0.172,0.1903,0.21605,0.1929,0.2292,0.04305,0.1406626455315754,0.27139094,0.17704459,0.12609074,0.1162797443771927,2.4309099,Urban
0.1344,0.00135,0.3336,0.2569,0.11375,0.1187,0.1547,0.1696,0.20685,0.2375,0.21925,0.25935,0.0428,0.19605824477380146,0.37204075,0.25274727,0.13880855,0.17173569159622273,2.8104467,Urban
0.1341,0.0013,0.313,0.2153,0.1036,0.1062,0.1131,0.1416,0.2061,0.2453,0.2385,0.2702,0.0446,0.33516815061795774,0.4357067,0.40986174,0.025536628,0.2667836724674549,2.9472692,Urban
0.1494,0.0013,0.2993,0.2202,0.1195,0.121,0.1428,0.1522,0.1979,0.2191,0.2081,0.2426,0.0434,0.20737228778579483,0.33443344,0.25895172,0.08985987,0.16907610848045382,2.4735537,Urban
0.1287,0.0013,0.3238,0.2517,0.1155,0.1195,0.1433,0.1463,0.1698,0.1958,0.1939,0.221,0.0396,0.15993579231680866,0.29809105,0.21328576,0.10769231,0.13484901803106025,2.7096236,Urban
0.1492,0.00125,0.3656,0.3077,0.2366,0.26255,0.2945,0.2563,0.2788,0.30075,0.31585,0.3157,0.04065,0.0405136859313917,0.09191526,0.03474271,0.101203665,0.028643489647437608,1.3924967,Urban
0.14165,0.0014,0.3135,0.2625,0.1307,0.1387,0.16835,0.1735,0.1962,0.21345,0.2029,0.2311,0.04285,0.12441016873174612,0.2498648,0.15709099,0.12829946,0.10464728034048836,2.260274,Urban
0.13185,0.0013,0.25415,0.1714,0.1,0.09825,0.1025,0.1246,0.18795,0.222,0.2108,0.2462,0.04095,0.3232991336457072,0.42952532,0.4121021,0.017262379,0.25397666511852257,2.5867684,Urban
0.1273,0.0013,0.2912,0.2056,0.1085,0.1135,0.1199,0.1408,0.1982,0.2295,0.2166,0.2559,0.0418,0.2927122974809447,0.38548997,0.3618946,0.025009785,0.23292988016815547,2.5656388,Urban
0.1315,0.00125,0.34125,0.24215,0.1152,0.12545,0.17155,0.18645,0.2332,0.2632,0.2402,0.2718,0.04385,0.17439635640649975,0.36840782,0.22611932,0.16961002,0.15940531707414776,2.7202072,Urban
0.12835,0.0013,0.33235,0.23625,0.13025,0.14,0.17675,0.20205,0.2477,0.28205,0.26525,0.3023,0.04445,0.22647330062491175,0.3669455,0.2620812,0.12156799,0.19235483456492217,2.3739285,Urban
0.13005,0.0013,0.2871,0.19765,0.11075,0.1106,0.1221,0.1391,0.19475,0.22285,0.2095,0.24125,0.0422,0.2605567297722087,0.371323,0.3279207,0.047668397,0.2070133622433294,2.5958407,Urban
0.1314,0.0012,0.323,0.24365,0.12235,0.13255,0.1665,0.1735,0.2004,0.2287,0.21955,0.24525,0.0404,0.1484028992343617,0.298306,0.19125682,0.13843018,0.12955853976106202,2.4368165,Urban
0.1314,0.0013,0.3183,0.2455,0.11715,0.12325,0.16715,0.1729,0.21505,0.23955,0.2225,0.25135,0.04075,0.1530213162266939,0.34196472,0.2011947,0.17465688,0.13750677305236023,2.5825558,Urban
0.12515,0.0012,0.2748,0.18415,0.1047,0.1087,0.1248,0.14375,0.20905,0.24275,0.2298,0.259,0.0426,0.2744264198620103,0.40875715,0.3496613,0.06216215,0.2277664744240401,2.528059,Urban
0.1302,0.0013,0.2942,0.2155,0.1175,0.1195,0.1352,0.1486,0.1971,0.225,0.2189,0.2506,0.0423,0.24437766020972493,0.35422862,0.29911876,0.06264963,0.19541659932153793,2.4619248,Urban
0.1293,0.0012,0.2435,0.1675,0.1142,0.1125,0.1173,0.1368,0.1947,0.2272,0.2051,0.2466,0.0396,0.2955023566097511,0.3734336,0.3553174,0.019464716,0.22450516143952393,2.1644444,Urban
0.1253,0.0013,0.2921,0.198,0.1072,0.1119,0.126,0.1475,0.2205,0.2661,0.2534,0.288,0.0435,0.3266128677076257,0.44036007,0.3913043,0.048958335,0.2658643119484115,2.6103666,Urban
0.1211,0.0013,0.278,0.1932,0.1041,0.1044,0.1178,0.1376,0.1946,0.2233,0.217,0.2469,0.043,0.2751609356667577,0.40563622,0.3539896,0.05427297,0.22395051890833614,2.6628351,Urban
0.1271,0.0013,0.3188,0.2274,0.1091,0.1135,0.1353,0.1575,0.2182,0.2588,0.2449,0.2805,0.0436,0.2849181783778328,0.42385787,0.34920636,0.07771835,0.23782485381916782,2.8088107,Urban
0.1305,0.0012,0.328,0.272,0.1612,0.1778,0.2216,0.2148,0.2398,0.2626,0.2476,0.2738,0.0415,0.09358862501480271,0.21257748,0.10536938,0.15997078,0.0786618301913699,1.8447695,Urban
0.1276,0.0014,0.294,0.1919,0.1004,0.1005,0.1056,0.1402,0.2128,0.2529,0.2452,0.2746,0.0484,0.36573753737850934,0.4641429,0.4445029,0.018572457,0.2880027266991937,2.925373,Urban
0.12575,0.0013,0.34275,0.24465,0.10825,0.11345,0.13915,0.1619,0.21405,0.24295,0.23235,0.2627,0.0432,0.24023411301515166,0.3967832,0.30745304,0.09783021,0.20549426153687128,3.0211549,Urban
0.1283,0.00135,0.3642,0.273,0.11245,0.1163,0.1599,0.1711,0.21405,0.24425,0.23465,0.2645,0.044,0.18942069584413526,0.38918066,0.2464656,0.1648393,0.16973171606620366,3.1315563,Urban
0.1311,0.0014,0.34215,0.2417,0.12115,0.1306,0.1671,0.1785,0.2193,0.24285,0.22865,0.26515,0.04445,0.18035503460838248,0.33998737,0.22683635,0.1376579,0.15776349532503145,2.6198316,Urban
0.13145,0.00125,0.37,0.25675,0.1206,0.1331,0.17975,0.18925,0.2437,0.2778,0.25915,0.29125,0.045,0.19024056952875124,0.3726876,0.23673035,0.16017166,0.17224510289673975,2.7798648,Urban
0.1309,0.0013,0.2849,0.2058,0.1048,0.1024,0.1149,0.1383,0.1958,0.2331,0.2177,0.2521,0.0441,0.29684117689050005,0.4222849,0.37384194,0.049583513,0.23737022809321104,2.7822268,Urban
0.1294,0.0013,0.2932,0.1909,0.105,0.1088,0.131,0.1516,0.2132,0.2513,0.2228,0.2657,0.0456,0.2663740171537622,0.41895863,0.33955133,0.08355286,0.22532621901908284,2.6948528,Urban
0.1282,0.0013,0.2782,0.2015,0.1117,0.1125,0.1214,0.1381,0.1924,0.229,0.2231,0.2514,0.0439,0.2845759718361072,0.38169828,0.34871244,0.035401758,0.2234188754690417,2.472889,Urban
0.1328,0.0012,0.3107,0.2317,0.1153,0.1149,0.1317,0.1581,0.187,0.2163,0.1928,0.2361,0.0409,0.2246997795351625,0.34529915,0.28384995,0.07115626,0.18045634231061616,2.7040906,Urban
0.1275,0.0013,0.2887,0.2249,0.1133,0.1117,0.1339,0.1545,0.175,0.1997,0.179,0.2148,0.0405,0.17309255737236456,0.31577337,0.23200458,0.10335197,0.1429833834758782,2.5846019,Urban
0.1333,0.0013,0.3302,0.2608,0.1204,0.1288,0.1633,0.1763,0.1991,0.2307,0.2126,0.2429,0.0434,0.15079186089462646,0.30696797,0.1959626,0.14203371,0.13175900530357687,2.5636644,Urban
0.1337,0.0014,0.3525,0.2664,0.1229,0.1308,0.1764,0.1745,0.2222,0.2452,0.24,0.2654,0.0483,0.15869616939964665,0.33972743,0.20144859,0.17181617,0.14174981972411238,2.6949542,Urban
0.13305,0.0013,0.3579,0.2732,0.11555,0.12,0.1786,0.18785,0.2168,0.24825,0.2438,0.2674,0.0433,0.1507768017388667,0.3804853,0.19910313,0.21914735,0.14080338051588104,2.9825,Urban
0.1281,0.0013,0.34875,0.25055,0.11165,0.11835,0.17085,0.17685,0.2154,0.24135,0.2148,0.24485,0.04185,0.12913809430785228,0.34829295,0.178013,0.21441697,0.12121874283277245,2.946768,Urban
0.1284,0.0013,0.3545,0.2597,0.1163,0.1253,0.1534,0.1671,0.2145,0.2428,0.2248,0.2644,0.0441,0.21142051750175164,0.35694122,0.26567736,0.10627836,0.18141207285638405,2.8292098,Urban
0.1412,0.0013,0.3179,0.2262,0.148,0.1571,0.1818,0.1802,0.2439,0.284,0.2802,0.3042,0.0439,0.23813230877350497,0.3188814,0.25185186,0.08119654,0.18620690014751395,2.0235517,Urban
0.1408,0.0014,0.3399,0.2592,0.13,0.1434,0.1876,0.1924,0.2281,0.2535,0.2367,0.2662,0.0433,0.1386928314416004,0.2998047,0.17320406,0.16604058,0.12361082566696092,2.370293,Urban
0.13,0.00135,0.2816,0.18445,0.09865,0.09535,0.10255,0.1336,0.2012,0.2388,0.22415,0.26325,0.04435,0.35282234922555755,0.4682097,0.4393111,0.027350439,0.2784130190919709,2.9533298,Urban
0.1404,0.0014,0.3109,0.2144,0.1133,0.12295,0.1506,0.19225,0.24245,0.2753,0.2556,0.2792,0.04775,0.24117622964770719,0.3885366,0.2992089,0.09903295,0.20746395134535225,2.52867,Urban
0.1329,0.0014,0.34305,0.22445,0.11535,0.1269,0.1553,0.1774,0.25345,0.2904,0.2889,0.31745,0.0462,0.29287452050875196,0.4288286,0.34299308,0.08946292,0.25003852243163605,2.7033098,Urban
0.13,0.0014,0.3107,0.2341,0.1283,0.1323,0.1544,0.1579,0.1848,0.2097,0.1961,0.2325,0.0437,0.16316381477002792,0.27467105,0.20186093,0.09505377,0.13208929164157937,2.3484504,Urban
0.13305,0.0014,0.30985,0.23685,0.11265,0.11735,0.15205,0.15625,0.18665,0.2073,0.19795,0.2257,0.0408,0.14238762840144492,0.3158432,0.19497022,0.15374394,0.1258615808020826,2.640392,Urban
0.15105,0.0013,0.38495,0.3232,0.20125,0.21585,0.2561,0.25105,0.28525,0.30755,0.28145,0.3059,0.0445,0.09338960898609358,0.17259225,0.08861212,0.13157895,0.07033899468011712,1.7834145,Urban
0.1357,0.00135,0.33135,0.26125,0.12955,0.1341,0.1674,0.1687,0.2038,0.2282,0.22155,0.2523,0.04335,0.16516543529289765,0.3059006,0.20228733,0.13198572,0.13846905304084306,2.4709172,Urban
0.13645,0.0014,0.32245,0.2449,0.1054,0.1029,0.1202,0.1407,0.18075,0.2077,0.2019,0.237,0.04185,0.2500642386874342,0.39452782,0.32698768,0.07299579,0.20438637806844603,3.133625,Urban
0.1395,0.0013,0.3074,0.2193,0.1145,0.1165,0.1401,0.1501,0.1907,0.2166,0.2063,0.2391,0.0434,0.2027109873744711,0.3447694,0.26107594,0.098703496,0.1689035357089669,2.6386266,Urban
0.1283,0.0013,0.2577,0.1685,0.101,0.0992,0.0971,0.1221,0.1954,0.232,0.2274,0.2528,0.0431,0.3611188393483699,0.4363636,0.4449843,-0.008306985,0.27479702339700635,2.5977821,Urban
0.1451,0.0014,0.2867,0.1991,0.1003,0.0964,0.095,0.1294,0.2015,0.2419,0.2257,0.2749,0.0447,0.411613948651674,0.48074332,0.48634765,-0.005092766,0.31020805783000444,2.9740665,Urban
0.13575,0.0013,0.2607,0.18475,0.12165,0.1227,0.1362,0.14745,0.1891,0.22355,0.2053,0.24215,0.04165,0.2309335486162935,0.3273948,0.2800317,0.05575056,0.18093584416813824,2.1246943,Urban
0.13975,0.00135,0.3241,0.25175,0.1318,0.1388,0.16275,0.17585,0.21535,0.2436,0.23065,0.26645,0.04215,0.20666423091183841,0.31499073,0.24161227,0.08988558,0.16740203865590883,2.3350143,Urban
0.1433,0.0013,0.2549,0.1667,0.10385,0.10305,0.095,0.1305,0.22365,0.27015,0.2679,0.29915,0.04175,0.4681158283870169,0.48756835,0.51795,-0.026909586,0.3424760842317665,2.4735565,Urban
0.1398,0.0014,0.3159,0.2364,0.113,0.1121,0.1451,0.1607,0.2104,0.2396,0.2168,0.2574,0.0423,0.2192503085030561,0.3932341,0.27900624,0.12820512,0.1866482128926002,2.8180196,Urban
0.1406,0.0014,0.313,0.2428,0.1132,0.1085,0.1265,0.1385,0.1726,0.2044,0.1927,0.2277,0.04,0.22237848992089224,0.35455087,0.2857143,0.07905138,0.17771013912733935,2.8847926,Urban
0.1319,0.0013,0.29255,0.2082,0.101,0.1,0.102,0.1385,0.2093,0.2452,0.22865,0.2679,0.0421,0.36952066786598403,0.456374,0.4484996,0.00746546,0.2860673541402583,2.9255,Urban
0.1469,0.00135,0.30695,0.24315,0.1224,0.123,0.1448,0.1535,0.18035,0.2046,0.18595,0.2229,0.04305,0.16635424949343258,0.2888118,0.21240139,0.09780172,0.13501209214533133,2.4955285,Urban
0.14875,0.00125,0.2699,0.21755,0.1561,0.15955,0.1781,0.1759,0.2068,0.2305,0.21105,0.24315,0.03415,0.1425284656258482,0.20759872,0.15442134,0.07629039,0.10591586046599574,1.6916327,Urban
0.14435,0.0013,0.2176,0.15525,0.12095,0.12335,0.1268,0.1379,0.19855,0.23315,0.2204,0.24705,0.0385,0.2731154458180365,0.33396327,0.32165307,0.01396478,0.20641414628266205,1.7640859,Urban
0.13245,0.0013,0.2936,0.2053,0.10635,0.1049,0.11165,0.13085,0.1744,0.20275,0.19745,0.2287,0.04175,0.26578714141147797,0.3711031,0.3439107,0.029514628,0.20893080315450677,2.798856,Urban
