B1_May,B1_Jun,B1_Jul,B1_Aug,B1_Sep,B10_May,B10_Jun,B10_Jul,B10_Aug,B10_Sep,B11_May,B11_Jun,B11_Jul,B11_Aug,B11_Sep,B12_May,B12_Jun,B12_Jul,B12_Aug,B12_Sep,B2_May,B2_Jun,B2_Jul,B2_Aug,B2_Sep,B3_May,B3_Jun,B3_Jul,B3_Aug,B3_Sep,B4_May,B4_Jun,B4_Jul,B4_Aug,B4_Sep,B5_May,B5_Jun,B5_Jul,B5_Aug,B5_Sep,B6_May,B6_Jun,B6_Jul,B6_Aug,B6_Sep,B7_May,B7_Jun,B7_Jul,B7_Aug,B7_Sep,B8_May,B8_Jun,B8_Jul,B8_Aug,B8_Sep,B8A_May,B8A_Jun,B8A_Jul,B8A_Aug,B8A_Sep,B9_May,B9_Jun,B9_Jul,B9_Aug,B9_Sep,EVI_May,EVI_Jun,EVI_Jul,EVI_Aug,EVI_Sep,GNDVI_May,GNDVI_Jun,GNDVI_Jul,GNDVI_Aug,GNDVI_Sep,NDVI_May,NDVI_Jun,NDVI_Jul,NDVI_Aug,NDVI_Sep,PSRI_May,PSRI_Jun,PSRI_Jul,PSRI_Aug,PSRI_Sep,SAVI_May,SAVI_Jun,SAVI_Jul,SAVI_Aug,SAVI_Sep,Top_May,Top_Jun,Top_Jul,Top_Aug,Top_Sep,Landcover
0.12465,0.1072,0.1098,0.1138,0.1378,0.0034,8.0E-4,0.001,9.0E-4,0.0012,0.1435,0.1377,0.1395,0.1439,0.15905,0.05115,0.0491,0.0506,0.0514,0.07085,0.09075,0.0766,0.0791,0.0816,0.1076,0.07635,0.064,0.0661,0.0686,0.09405,0.0456,0.0355,0.037,0.0399,0.0663,0.06965,0.0638,0.0667,0.0669,0.0963,0.20425,0.1855,0.2052,0.1901,0.20005,0.29095,0.2803,0.2729,0.2611,0.2695,0.28605,0.2671,0.277,0.2562,0.24985,0.3349,0.3006,0.3281,0.2969,0.3192,0.0336,0.0452,0.0554,0.0513,0.0492,0.7794692046913104,0.7057288677462675,0.7605685084515637,0.6951206483219151,0.6947802777851647,0.628693,0.6489303,0.6646372,0.62462384,0.5448276,0.76031536,0.78875333,0.7973158,0.76306415,0.65603113,-0.09181847,-0.09481039,-0.08869248,-0.09666554,-0.08693609,0.4928449632701816,0.47560099245370063,0.5047393306152393,0.46068355889035517,0.4284020497165502,1.8795022,2.1515625,2.1104388,2.0976677,1.6911218,Forest
0.1182,0.1067,0.1085,0.1137,0.1227,0.0039,8.0E-4,0.001,9.0E-4,0.0011,0.1531,0.142,0.1336,0.1422,0.153,0.0534,0.0513,0.0479,0.0488,0.0566,0.08825,0.0796,0.0776,0.0812,0.0905,0.07315,0.0681,0.0666,0.0699,0.0782,0.0441,0.0388,0.0347,0.0388,0.04705,0.06535,0.0703,0.0683,0.0681,0.07475,0.2006,0.1991,0.226,0.2217,0.2159,0.2777,0.2536,0.2917,0.3029,0.30205,0.2661,0.2592,0.3063,0.3084,0.2997,0.31155,0.2993,0.3314,0.3357,0.3376,0.02995,0.0382,0.0479,0.047,0.0448,0.7313171140501374,0.6964495346165859,0.7745927673316372,0.7735800124967864,0.7717951191133408,0.61970365,0.6292869,0.66532665,0.6553255,0.6238576,0.7520034,0.77048206,0.81043434,0.7927904,0.75536203,-0.093243465,-0.097895086,-0.096258305,-0.09264223,-0.09226895,0.46885407378837746,0.46623312542589035,0.5138552238045231,0.5092624390445386,0.4926524548907409,2.0929596,2.085169,2.006006,2.0343347,1.9565217,Forest
0.12065,0.1057,0.1067,0.1133,0.11895,0.0043,0.001,8.0E-4,9.0E-4,0.00105,0.13385,0.173,0.1736,0.1786,0.1894,0.051,0.0611,0.0623,0.0656,0.07015,0.09025,0.0783,0.0784,0.0845,0.0895,0.0766,0.0721,0.0715,0.0774,0.08395,0.044,0.0355,0.0371,0.0412,0.04785,0.0694,0.0763,0.0781,0.0826,0.09195,0.2026,0.265,0.263,0.2583,0.27725,0.27855,0.36,0.3571,0.3503,0.36275,0.2616,0.3512,0.3481,0.3462,0.3516,0.30515,0.4037,0.3927,0.3939,0.4035,0.03175,0.0522,0.0598,0.0594,0.0534,0.7316970749693951,0.8941667650174179,0.8653752518786589,0.875316428709368,0.8722470095961119,0.5986903,0.6969315,0.6919431,0.6715468,0.6555544,0.7479593,0.8383424,0.8273616,0.8106182,0.7879694,-0.106832705,-0.09066138,-0.08759869,-0.09190149,-0.08946715,0.4613142587239573,0.5880536543664141,0.573671747582627,0.5657683722712882,0.5607557554658733,1.747389,2.399445,2.4279718,2.3074934,2.256105,Forest
0.11975,0.109,0.1085,0.115,0.12305,0.00475,0.001,9.0E-4,8.0E-4,0.00105,0.1657,0.1503,0.1556,0.16295,0.1787,0.0557,0.0545,0.0553,0.0624,0.06915,0.0908,0.0784,0.0789,0.08435,0.0925,0.0809,0.0693,0.0719,0.0766,0.0855,0.04665,0.0372,0.0376,0.0426,0.0512,0.08165,0.0699,0.0789,0.0817,0.09305,0.2305,0.2196,0.22305,0.23955,0.24805,0.31175,0.2954,0.29715,0.30305,0.32465,0.31125,0.2921,0.3004,0.3033,0.31215,0.3689,0.3332,0.3371,0.3393,0.36955,0.0336,0.0424,0.0535,0.0554,0.04715,0.832429237670792,0.764147064935949,0.7711519786832128,0.7708295522474651,0.809638859964727,0.6402846,0.65565217,0.64841074,0.6316422,0.6242171,0.7754783,0.7991361,0.7993061,0.77690494,0.75662506,-0.092843585,-0.09633854,-0.10175023,-0.10020631,-0.0928156,0.5279613360154393,0.5101103025320465,0.513604664790887,0.5046490642652913,0.5186261118686868,2.0482078,2.168831,2.1641166,2.1272845,2.0900583,Forest
0.1142,0.10795,0.1106,0.115,0.1284,0.0021,8.0E-4,9.0E-4,9.0E-4,0.0011,0.1363,0.12045,0.1262,0.1313,0.1616,0.0481,0.0429,0.0465,0.0498,0.06,0.0834,0.07725,0.0792,0.0835,0.0985,0.0696,0.0636,0.0646,0.0702,0.0884,0.0401,0.03555,0.0366,0.0421,0.0562,0.0668,0.0615,0.064,0.0689,0.088,0.1902,0.1728,0.1749,0.1793,0.2164,0.2753,0.2317,0.2374,0.2351,0.2836,0.2495,0.22305,0.2242,0.2252,0.267,0.3051,0.2715,0.2616,0.272,0.3189,0.0313,0.0399,0.0518,0.0505,0.0418,0.7199521878690918,0.6514896069472647,0.6340170962608297,0.6397840597324969,0.7159208184935599,0.6285028,0.6204118,0.603924,0.58971363,0.5659219,0.7676709,0.7684416,0.75452715,0.7319325,0.7003465,-0.09668961,-0.10331494,-0.10703363,-0.10330883,-0.100972086,0.47030287765101986,0.4385415949658096,0.4228263399851188,0.423596626635988,0.45029137913283573,1.9583333,1.8938677,1.9535605,1.8703703,1.8280543,Forest
0.105,0.10015,0.0977,0.10655,0.10455,0.0085,8.0E-4,7.0E-4,7.0E-4,0.00105,0.1275,0.115,0.1163,0.1245,0.12875,0.0479,0.03855,0.0398,0.04075,0.0426,0.0776,0.07315,0.07085,0.0775,0.07655,0.0665,0.06095,0.05915,0.06445,0.0693,0.0407,0.0335,0.0319,0.0342,0.0371,0.071,0.0604,0.05955,0.0636,0.0685,0.1831,0.18605,0.1881,0.2198,0.2341,0.2437,0.2524,0.25725,0.30105,0.32755,0.2293,0.22815,0.23835,0.29165,0.31585,0.2703,0.28815,0.29615,0.33705,0.3632,0.0484,0.03595,0.0412,0.0428,0.04455,0.6155496124823122,0.6768826184790344,0.6909038597042524,0.7878511727679092,0.8058418196618816,0.6051069,0.6508164,0.66704196,0.6789539,0.6795376,0.73826367,0.79169905,0.80551744,0.8157576,0.81463903,-0.0954495,-0.09526288,-0.09201418,-0.08974931,-0.088656396,0.4246609141784296,0.4648877396606409,0.4786848610855869,0.521406012096519,0.5433189066574711,1.9172932,1.8867925,1.9661877,1.9317299,1.8578643,Forest
0.11405,0.10725,0.1027,0.1118,0.1211,0.00475,7.5E-4,8.0E-4,8.0E-4,0.0013,0.15325,0.1449,0.1323,0.1502,0.1806,0.05675,0.04995,0.0454,0.0539,0.0657,0.08395,0.0759,0.072,0.0806,0.0889,0.0738,0.0661,0.0617,0.0702,0.0805,0.03945,0.0333,0.0305,0.0383,0.0441,0.07285,0.06835,0.064,0.0731,0.0896,0.24535,0.23885,0.2231,0.2341,0.269,0.34775,0.3353,0.3085,0.3194,0.352,0.3307,0.3125,0.2884,0.3153,0.3397,0.38225,0.37385,0.3433,0.3747,0.4003,0.04465,0.04695,0.0464,0.0546,0.0481,0.8662471862965081,0.8476453527536238,0.7928622166029334,0.8410000210963189,0.892150459762364,0.6763513,0.6995113,0.6953086,0.68442345,0.6651414,0.8129002,0.83642393,0.8368111,0.81452787,0.8015301,-0.089862645,-0.08773573,-0.09088261,-0.08513478,-0.090931796,0.5578821832842561,0.5631097242126678,0.536964995984772,0.5526834710144305,0.565756028576085,2.0765584,2.192133,2.1442463,2.139601,2.2434783,Forest
0.097,0.0999,0.0973,0.1095,0.10365,0.0016,8.0E-4,8.0E-4,8.0E-4,0.0012,0.1323,0.12125,0.12675,0.12555,0.12955,0.0461,0.0422,0.0452,0.0468,0.04835,0.0694,0.0706,0.069,0.0805,0.0767,0.0559,0.05665,0.05655,0.0652,0.06665,0.0303,0.0305,0.03015,0.03805,0.03795,0.0607,0.05885,0.06035,0.0677,0.07105,0.1816,0.17345,0.1751,0.1926,0.20065,0.2372,0.23755,0.2444,0.25325,0.25855,0.2196,0.2144,0.2278,0.24215,0.2514,0.2736,0.27275,0.2794,0.2894,0.31275,0.0449,0.0374,0.0428,0.0454,0.04735,0.6506043493322492,0.6538461478906392,0.6609301812757151,0.6875376322281875,0.7117696022674467,0.66069806,0.65604126,0.6633428,0.6322617,0.6486558,0.8005923,0.7988458,0.8052011,0.7675981,0.7835757,-0.093567245,-0.09587535,-0.09448819,-0.09381479,-0.09176659,0.4539743889609367,0.4523809387989059,0.4618306351449537,0.4556468820311083,0.48454215184517735,2.3667264,2.1403353,2.2413795,1.9256135,1.9437357,Forest
0.1091,0.10525,0.10345,0.1281,0.1091,0.0072,9.0E-4,9.0E-4,9.0E-4,9.0E-4,0.1424,0.1349,0.13315,0.139,0.1439,0.0543,0.04615,0.04635,0.0497,0.0511,0.0792,0.0739,0.0725,0.0953,0.0793,0.0678,0.0648,0.06315,0.0713,0.0711,0.04,0.0333,0.0319,0.0426,0.0388,0.0709,0.0661,0.0651,0.0698,0.0721,0.2069,0.2077,0.2108,0.2095,0.2189,0.27565,0.2819,0.2787,0.2762,0.2895,0.2599,0.26175,0.2649,0.2632,0.2872,0.30905,0.31325,0.32005,0.32,0.3348,0.0483,0.03645,0.0425,0.0415,0.0452,0.704282490476238,0.7299488914891494,0.7444197494739427,0.8055990915631859,0.760651701444633,0.6401751,0.6571882,0.67040706,0.63557374,0.64966744,0.7708065,0.80781996,0.8187243,0.7650303,0.7922912,-0.08995309,-0.10055866,-0.097641006,-0.089687504,-0.09647549,0.4753253581831222,0.49604276524976537,0.5073361130148349,0.482378849831249,0.5082417612408245,2.1002948,2.0817902,2.1084716,1.9495091,2.0239103,Forest
0.1056,0.104,0.09955,0.1199,0.1076,0.005,7.0E-4,7.0E-4,8.0E-4,8.0E-4,0.1474,0.1353,0.13505,0.1395,0.1442,0.054,0.0451,0.045,0.0472,0.0495,0.0759,0.0732,0.0719,0.0888,0.0789,0.065,0.0615,0.06045,0.0725,0.0671,0.0373,0.0317,0.03095,0.0439,0.037,0.0686,0.0655,0.0628,0.0727,0.0729,0.2164,0.215,0.2136,0.2141,0.2153,0.2936,0.3009,0.29625,0.296,0.294,0.2677,0.2763,0.27805,0.2779,0.2836,0.3296,0.347,0.34245,0.3377,0.3404,0.0516,0.0377,0.04255,0.0426,0.0461,0.7425189421067285,0.7976624342135853,0.7874911516348166,0.7854774807703557,0.7814351473166847,0.6705525,0.6988984,0.69992554,0.64651394,0.67067486,0.79667485,0.83258516,0.834226,0.7699161,0.8039216,-0.084041245,-0.08587897,-0.08614396,-0.08469054,-0.08842539,0.505767680972519,0.538238309333623,0.5349782368978444,0.49988657640548123,0.5186915992607366,2.2676926,2.1999998,2.2340777,1.9241381,2.1490312,Forest
0.1034,0.1033,0.10185,0.11555,0.1089,0.0039,7.5E-4,8.5E-4,9.5E-4,0.001,0.1188,0.10355,0.1083,0.1261,0.1341,0.0435,0.03405,0.0353,0.04365,0.0474,0.0735,0.0709,0.069,0.08315,0.078,0.0588,0.0549,0.0543,0.06865,0.0668,0.0337,0.02925,0.02815,0.03985,0.0371,0.0573,0.05045,0.05165,0.06555,0.0661,0.1775,0.15885,0.16455,0.1919,0.205,0.2314,0.2212,0.22405,0.26795,0.2819,0.2135,0.19135,0.20495,0.24425,0.2571,0.2762,0.2518,0.2637,0.30795,0.3138,0.0489,0.0329,0.0415,0.04365,0.0454,0.6538855525166024,0.6212662679243692,0.6435089162771698,0.7258304431244779,0.7270864326761701,0.6489552,0.64199543,0.6584906,0.63542217,0.6489753,0.78251046,0.791852,0.80709267,0.7708453,0.78854376,-0.09087618,-0.101866566,-0.099165715,-0.09352168,-0.09464627,0.4491295163941637,0.4274054175121783,0.4462019441437642,0.47434535173602155,0.4877776592831828,2.0204082,1.8861567,1.9944751,1.8368536,2.0074852,Forest
0.1034,0.10435,0.1027,0.1141,0.1062,0.0033,9.5E-4,9.0E-4,0.00105,9.0E-4,0.1392,0.1385,0.1384,0.1467,0.1535,0.0496,0.04785,0.0487,0.0534,0.0554,0.0741,0.07405,0.07255,0.0833,0.0782,0.063,0.06135,0.06125,0.07175,0.0696,0.0334,0.0328,0.0324,0.04035,0.0382,0.0615,0.0602,0.06145,0.06845,0.0682,0.2109,0.20725,0.2101,0.22835,0.2241,0.2853,0.2823,0.29955,0.3077,0.3161,0.2736,0.2654,0.28425,0.30595,0.3025,0.3287,0.32765,0.3362,0.35855,0.3572,0.0542,0.03735,0.04645,0.0494,0.0431,0.758463072450179,0.7606480690810192,0.7699130590007653,0.8151450174120388,0.7975797490612577,0.67832524,0.68457586,0.6917851,0.6665118,0.6738519,0.8155206,0.81800526,0.8241997,0.79769367,0.80677795,-0.090051726,-0.08713566,-0.08581202,-0.08757495,-0.08790594,0.5138035119518339,0.5140043118291817,0.5246373442116384,0.5309823218214378,0.5343980343980343,2.209524,2.2575388,2.2595918,2.0445993,2.2054598,Forest
0.1079,0.1037,0.1026,0.1203,0.12345,0.0065,0.00105,7.5E-4,9.0E-4,0.00415,0.1519,0.132,0.13655,0.1509,0.16025,0.0571,0.0451,0.0473,0.0546,0.0608,0.0805,0.0746,0.0737,0.0909,0.093,0.0696,0.0623,0.0618,0.0781,0.0821,0.0395,0.0329,0.0323,0.0466,0.0507,0.0708,0.06175,0.06145,0.0758,0.08255,0.2077,0.1973,0.2017,0.2087,0.22025,0.2823,0.268,0.27245,0.2903,0.30505,0.2761,0.25305,0.26125,0.2835,0.29255,0.3119,0.3002,0.30685,0.3311,0.34735,0.0513,0.03715,0.0437,0.043,0.0458,0.7205205156167507,0.7123440796095,0.7241006430981634,0.7656493500949513,0.777343959954525,0.6351245,0.65627587,0.6647226,0.6182795,0.6176505,0.7751849,0.8024617,0.8095238,0.7532433,0.74525815,-0.09650529,-0.09793471,-0.09613819,-0.09513744,-0.09039872,0.4799154170072893,0.4812747347977601,0.4907644496040087,0.486213955449551,0.4954902271704044,2.182471,2.1187801,2.2095468,1.9321383,1.951888,Forest
0.111,0.1079,0.1077,0.129,0.1241,0.0054,9.0E-4,8.5E-4,9.0E-4,0.0031,0.1532,0.1366,0.13985,0.1536,0.11005,0.0554,0.0461,0.04855,0.0529,0.03925,0.0796,0.0766,0.07675,0.094,0.0922,0.0713,0.0681,0.0687,0.0825,0.07805,0.0413,0.0364,0.03635,0.0482,0.0469,0.0772,0.071,0.07225,0.0817,0.07225,0.2157,0.2041,0.21795,0.2403,0.1924,0.2793,0.2774,0.29105,0.3211,0.2572,0.267,0.2563,0.27405,0.3124,0.23965,0.321,0.314,0.33395,0.3679,0.2829,0.0549,0.0345,0.0445,0.0452,0.0377,0.71954107828078,0.7245015239661038,0.7619633191225896,0.8394601431281438,0.6759853637404384,0.6365027,0.64354885,0.6587607,0.63365895,0.5675301,0.7720122,0.79223746,0.80367273,0.7683249,0.71558523,-0.093457945,-0.1009554,-0.09687079,-0.093231864,-0.11010958,0.4865476195866128,0.48965193746742863,0.5129265901958707,0.5234690682677431,0.4266088276369202,2.1486676,2.005874,2.0356624,1.8618182,1.4099935,Forest
0.14865,0.106,0.1053,0.1245,0.1225,0.00405,9.0E-4,9.0E-4,0.0011,0.0055,0.19615,0.1234,0.1257,0.1387,0.1544,0.1094,0.0425,0.0433,0.0486,0.0587,0.13095,0.0738,0.0724,0.0917,0.093,0.1193,0.0604,0.0595,0.077,0.0829,0.09655,0.0314,0.0306,0.0468,0.0516,0.12275,0.0593,0.0615,0.0783,0.0871,0.25155,0.185,0.198,0.2171,0.2254,0.31115,0.2666,0.2746,0.2955,0.3022,0.29225,0.2327,0.2467,0.273,0.2865,0.35005,0.2919,0.3127,0.3409,0.3492,0.0447,0.0357,0.0432,0.0417,0.0449,0.6690596279750782,0.7026866758483735,0.7397986207195376,0.7872477444512459,0.773951958868889,0.49163738,0.6571104,0.68027943,0.63149077,0.61629254,0.567622,0.8057532,0.82173026,0.7585762,0.74251497,-0.06499071,-0.0993491,-0.09242085,-0.08858903,-0.08963345,0.4017008213001787,0.47461437080695856,0.5017787300290614,0.4969584391768095,0.4955595102669256,1.6441743,2.0430462,2.1126049,1.8012986,1.8624849,Forest
0.11245,0.10435,0.1031,0.1234,0.1172,0.004,9.0E-4,8.0E-4,0.001,0.005,0.13365,0.13045,0.135,0.137,0.1392,0.0472,0.04465,0.0483,0.0484,0.0528,0.08,0.0745,0.0739,0.0906,0.0872,0.06525,0.06145,0.0632,0.0774,0.078,0.03735,0.03455,0.0362,0.0461,0.0476,0.06345,0.06375,0.0648,0.0752,0.0808,0.18775,0.18455,0.1976,0.2093,0.2117,0.26655,0.2685,0.2571,0.2845,0.2925,0.2455,0.25135,0.2643,0.2878,0.2841,0.30745,0.30085,0.3,0.3213,0.33,0.0414,0.03805,0.0469,0.0423,0.0461,0.7248671474425945,0.701232375799128,0.6848746100089856,0.7491288990492105,0.734193032902983,0.6498524,0.66077834,0.6519824,0.61173815,0.61764705,0.7833527,0.7939773,0.784652,0.74904734,0.74788135,-0.09074647,-0.08941333,-0.08999998,-0.097416736,-0.09212121,0.47958096410513446,0.4781541825228403,0.4732121605092041,0.4759049993425769,0.48268004918605634,2.048276,2.122864,2.1360762,1.7700258,1.7846154,Forest
0.1125,0.1068,0.1048,0.1222,0.1239,0.001,8.0E-4,9.0E-4,9.0E-4,0.0048,0.1598,0.1589,0.161,0.16555,0.1701,0.0548,0.0545,0.0571,0.0612,0.0642,0.0803,0.0765,0.075,0.0904,0.0951,0.0697,0.0677,0.0674,0.0793,0.0862,0.0384,0.0354,0.035,0.0493,0.0546,0.0751,0.0755,0.0732,0.0867,0.0924,0.242,0.2567,0.2567,0.2496,0.2545,0.331,0.3406,0.345,0.3426,0.345,0.3112,0.3202,0.3303,0.32245,0.3288,0.3852,0.3886,0.3943,0.38675,0.3881,0.0318,0.0387,0.0493,0.0468,0.051,0.8555780303692244,0.8595765211835364,0.8622096762317208,0.8398039307996773,0.831712302182142,0.693559,0.70326537,0.7080355,0.6596932,0.636517,0.81869686,0.83301884,0.83694386,0.7738792,0.75333184,-0.081256494,-0.083118886,-0.08217093,-0.07756949,-0.08142231,0.5632308255463566,0.5733766163420931,0.5799526658440348,0.5407563826453856,0.5306566219530666,2.2926826,2.3471196,2.388724,2.0876417,1.973318,Forest
0.1097,0.1081,0.1067,0.12715,0.1261,0.0045,0.00195,9.0E-4,9.5E-4,0.0034,0.1472,0.14385,0.14025,0.1454,0.15455,0.0533,0.0487,0.04905,0.05115,0.05595,0.0784,0.0771,0.0763,0.0952,0.0948,0.0667,0.06665,0.06635,0.0823,0.08515,0.038,0.03545,0.0347,0.04895,0.0517,0.0706,0.06905,0.07055,0.0793,0.0892,0.2184,0.2221,0.22575,0.2394,0.2563,0.2871,0.2982,0.316,0.332,0.34445,0.2938,0.30265,0.3133,0.3265,0.33265,0.3276,0.34105,0.3506,0.38005,0.3934,0.0563,0.04205,0.04895,0.0496,0.05105,0.7482430940139466,0.783188112249127,0.800516985192557,0.862464191411056,0.8606186205270906,0.66167897,0.6730439,0.6817364,0.64399266,0.6441333,0.79212254,0.8116866,0.8198806,0.77179486,0.7676927,-0.08760683,-0.0914822,-0.09027381,-0.087751605,-0.08502797,0.5018484343006431,0.5229891595922312,0.5352422980896242,0.53460710458169,0.5423235778751784,2.2068968,2.1582894,2.1137905,1.7667072,1.8150322,Forest
0.106,0.1054,0.10515,0.1254,0.12525,0.0027,0.001,7.5E-4,0.001,0.0032,0.148,0.1398,0.1416,0.1503,0.15305,0.0537,0.0479,0.04915,0.0514,0.054,0.0779,0.0781,0.07785,0.0938,0.0943,0.0695,0.0707,0.0716,0.0857,0.0832,0.0387,0.0375,0.03775,0.0479,0.0501,0.0735,0.078,0.0738,0.082,0.08195,0.2176,0.2262,0.23645,0.2589,0.25135,0.279,0.3067,0.32065,0.3503,0.35005,0.2772,0.2977,0.31415,0.3503,0.3385,0.3136,0.345,0.3611,0.3946,0.3946,0.054,0.0392,0.0447,0.0488,0.04825,0.7147314335345932,0.7810515687942398,0.8053749653525449,0.8857946060087826,0.8717546723576298,0.63717043,0.65985084,0.66905475,0.6431397,0.65173715,0.78030086,0.8039216,0.8107058,0.7835028,0.77467954,-0.09821428,-0.09623187,-0.09374135,-0.0957932,-0.083882414,0.4838085238383174,0.5226628847829131,0.5396061547690144,0.55177719508748,0.5469990540988335,2.1294963,1.9773692,1.9776536,1.7537923,1.8395433,Forest
0.1054,0.10205,0.10125,0.1263,0.12475,0.0051,8.0E-4,8.0E-4,9.0E-4,0.00375,0.1399,0.1339,0.1419,0.1384,0.11825,0.0526,0.05105,0.0548,0.0518,0.0466,0.0778,0.0767,0.0778,0.0961,0.09415,0.0643,0.063,0.0661,0.0798,0.0785,0.0406,0.0396,0.04295,0.0513,0.0513,0.0669,0.06405,0.06875,0.0751,0.07415,0.1808,0.18425,0.1845,0.2058,0.19295,0.2508,0.24015,0.25015,0.269,0.25845,0.2284,0.22405,0.22985,0.2714,0.22905,0.2857,0.284,0.2904,0.3178,0.28815,0.048,0.035,0.0407,0.0402,0.0392,0.6478642075702096,0.6456385355069079,0.6413279956816602,0.7363098695465337,0.6654398527073858,0.6325714,0.6368876,0.6291725,0.5985915,0.57179874,0.75114924,0.75525343,0.7423129,0.7220265,0.69774634,-0.082954146,-0.08239437,-0.079717636,-0.089679055,-0.09439529,0.4449352408118192,0.44511900221709955,0.44540108855365296,0.4599585594774111,0.4232235543323253,2.1757386,2.1253967,2.1467474,1.7343358,1.5063694,Forest
0.1098,0.1053,0.1041,0.1244,0.1866,0.0068,9.0E-4,8.0E-4,9.0E-4,0.0042,0.1285,0.1226,0.12955,0.1352,0.21045,0.0494,0.04335,0.04775,0.0503,0.11265,0.0782,0.0739,0.07435,0.0913,0.16725,0.0627,0.0597,0.05995,0.0763,0.14585,0.0372,0.0333,0.03435,0.047,0.1229,0.0631,0.05825,0.0599,0.0724,0.13895,0.1738,0.16935,0.1783,0.1922,0.23635,0.2442,0.23455,0.24715,0.2667,0.30135,0.2241,0.2225,0.2419,0.2547,0.30575,0.2781,0.26955,0.28905,0.3033,0.31835,0.0513,0.0362,0.04295,0.0406,0.0586,0.6583406343265111,0.6454212445548722,0.6791819080285457,0.7115096508891746,0.6097332699856127,0.6320422,0.6373576,0.656447,0.5979979,0.37160704,0.7640343,0.78008914,0.7875696,0.7316586,0.44294617,-0.09169364,-0.09794101,-0.08856599,-0.09660404,-0.07209047,0.44321110541689046,0.4413962672066733,0.4639907853493646,0.4521345361594695,0.3114740842286464,2.0494416,2.0536013,2.1609674,1.7719526,1.4429207,Forest
0.1068,0.10545,0.10455,0.1302,0.12855,0.0038,0.001,8.0E-4,0.001,0.0037,0.1353,0.1318,0.13125,0.1403,0.13925,0.0518,0.04735,0.04585,0.0506,0.0523,0.0777,0.07425,0.0733,0.0968,0.09635,0.0643,0.0625,0.0623,0.0813,0.08305,0.0389,0.03395,0.0323,0.0496,0.0519,0.0665,0.06435,0.06395,0.0762,0.0791,0.1911,0.1935,0.20765,0.2125,0.21205,0.255,0.2663,0.278,0.2965,0.2848,0.2405,0.2497,0.265,0.2768,0.27915,0.2921,0.30205,0.32415,0.3359,0.3221,0.0509,0.0362,0.044,0.0442,0.04495,0.6714399478384298,0.7063627678380127,0.7535891134075885,0.7887052357531541,0.7415946471152747,0.63916945,0.6571115,0.677578,0.6102589,0.5900284,0.7649547,0.79791665,0.81876844,0.74267185,0.7224599,-0.08695652,-0.09452077,-0.09254975,-0.094373316,-0.09670909,0.45703972872319865,0.481040660741732,0.5111506775650421,0.4849802439086151,0.4637299945094166,2.104199,2.1088,2.1067414,1.7257074,1.6767008,Forest
0.1053,0.1026,0.10175,0.1216,0.12505,0.0051,9.0E-4,9.0E-4,0.001,0.00465,0.1411,0.1289,0.13135,0.1435,0.15125,0.05,0.0432,0.04455,0.0502,0.05495,0.0763,0.0733,0.0729,0.0906,0.0942,0.0623,0.0618,0.06235,0.0763,0.0823,0.0358,0.0315,0.0312,0.0449,0.0507,0.0656,0.0628,0.0639,0.0764,0.08255,0.2194,0.2202,0.22735,0.2396,0.2415,0.2851,0.2943,0.3098,0.3237,0.3215,0.2714,0.2728,0.29795,0.3129,0.3132,0.3309,0.3412,0.3535,0.3654,0.37345,0.065,0.0475,0.05805,0.0546,0.05565,0.7578715362142595,0.789688373518004,0.8106544634212595,0.8387417246046865,0.8308448837021661,0.6831129,0.69330025,0.70013225,0.65451664,0.6388371,0.804745,0.83096325,0.8377957,0.78113574,0.76093364,-0.08008462,-0.088804215,-0.088118814,-0.08593323,-0.08461641,0.51073037468034,0.5323135020609965,0.5464564371158834,0.5281225823262568,0.5238597715534232,2.2648475,2.0857606,2.1066558,1.8807338,1.8377886,Forest
0.114,0.1049,0.1029,0.1228,0.1238,0.0024,9.0E-4,7.0E-4,9.0E-4,0.005,0.15505,0.1373,0.1393,0.14595,0.1572,0.05385,0.0466,0.0481,0.05165,0.0598,0.08225,0.075,0.0722,0.0902,0.0942,0.07135,0.066,0.0649,0.0775,0.0854,0.03875,0.0324,0.0327,0.0465,0.0528,0.0754,0.0724,0.0724,0.07835,0.0896,0.2299,0.2272,0.2359,0.2217,0.2384,0.3059,0.3063,0.3207,0.30335,0.3198,0.2926,0.2801,0.3031,0.29535,0.3013,0.3546,0.3468,0.3583,0.3455,0.361,0.0413,0.0408,0.0497,0.0466,0.0464,0.8138576234606236,0.8031061723817272,0.8035538140842703,0.7885020844708551,0.793266761568434,0.66498417,0.6802326,0.6932892,0.6335697,0.61738354,0.80297446,0.8291139,0.83273655,0.7627551,0.74480426,-0.09193457,-0.09688581,-0.089868836,-0.08972504,-0.09030471,0.5303352676152853,0.5363967217733511,0.5481481521278614,0.5028026795779438,0.5059093915473335,2.1730902,2.080303,2.146379,1.8832258,1.8407494,Forest
